Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,1,0.0138523,3.7794,0.0659701,3.78,886304977,21,3.78,4,1,886304977,1
dataset_1,1,3,0.0154417,3.84669,0.201598,3.852,886304981,23,3.852,4,3,886304981,3
dataset_1,1,5,0.0161238,3.84926,0.33677,3.864,886304986,24,3.864,4,5,886304986,5
dataset_1,1,7,0.0196465,4.32944,0.531594,4.362,886304991,26,4.362,1,7,886304991,7
dataset_1,1,8,0.0249765,5.30014,-0.650782,5.34,886304993,27,5.34,2,8,886304993,-7
dataset_1,1,9,0.0207292,4.24175,-0.371109,4.258,886304998,28,4.258,9,10,886304998,-5
dataset_1,1,11,0.0200681,3.83269,-0.200865,3.838,886305002,30,3.838,1,12,886305002,-3
dataset_1,1,13,0.0211417,3.78536,-0.0660748,3.786,886305007,32,3.786,8,14,886305007,-1
dataset_1,1,16,0.0271163,3.78933,0.0661446,3.79,886305032,41,3.79,4,1,886305032,1
dataset_1,1,18,0.0287941,3.83663,0.201075,3.842,886305037,43,3.842,6,3,886305037,3
dataset_1,1,20,0.029652,3.86114,0.337816,3.876,886305041,44,3.876,4,5,886305041,5
dataset_1,1,22,0.0434773,5.30002,-0.650782,5.34,886305048,47,5.34,2,8,886305048,-7
dataset_1,1,23,0.0351517,4.19582,-0.3671,4.212,886305053,48,4.212,9,10,886305053,-5
dataset_1,1,26,0.0343186,3.78127,-0.066005,3.782,886305062,52,3.782,8,14,886305062,-1
dataset_1,1,29,0.0395354,3.77522,0.0659003,3.776,886305087,60,3.776,4,1,886305087,1
dataset_1,1,31,0.041081,3.85849,0.202226,3.864,886305092,61,3.864,6,3,886305092,3
dataset_1,1,33,0.0424996,3.865,0.338164,3.88,886305097,63,3.88,6,5,886305097,5
dataset_1,1,34,0.062752,5.61762,-0.889799,5.688,886305099,64,5.688,15,6,886305099,-9
dataset_1,1,36,0.0488557,4.17775,-0.365531,4.194,886305108,67,4.194,23,10,886305108,-5
dataset_1,1,38,0.0466848,3.8764,-0.203168,3.882,886305113,69,3.882,1,12,886305113,-3
dataset_1,1,40,0.0469567,3.78913,-0.0661446,3.79,886305117,71,3.79,6,14,886305117,-1
dataset_1,1,43,0.0525456,3.76306,0.0656909,3.764,886305143,80,3.764,4,1,886305143,1
dataset_1,1,45,0.0551656,3.85432,0.202017,3.86,886305147,82,3.86,6,3,886305147,3
dataset_1,1,47,0.0558753,3.85686,0.337467,3.872,886305152,83,3.872,4,5,886305152,5
dataset_1,1,48,0.0821871,5.60552,-0.887922,5.676,886305154,84,5.676,6,6,886305154,-9
dataset_1,1,51,0.0633174,4.16959,-0.364834,4.186,886305163,87,4.186,23,10,886305163,-5
dataset_1,1,53,0.0599055,3.85624,-0.202121,3.862,886305168,89,3.862,1,12,886305168,-3
dataset_1,1,55,0.0603735,3.80094,-0.0663541,3.802,886305173,91,3.802,8,14,886305173,-1
dataset_1,1,58,0.06596,3.77885,0.0659701,3.78,886305198,100,3.78,4,1,886305198,1
dataset_1,1,60,0.0679818,3.85611,0.202121,3.862,886305203,101,3.862,6,3,886305203,3
dataset_1,1,62,0.0694095,3.86063,0.337816,3.876,886305207,103,3.876,4,5,886305207,5
dataset_1,1,66,0.0779089,4.17134,-0.365008,4.188,886305219,107,4.188,26,10,886305219,-5
dataset_1,1,68,0.0734419,3.86,-0.202331,3.866,886305223,109,3.866,1,12,886305223,-3
dataset_1,1,70,0.0737959,3.8087,-0.0664937,3.81,886305228,111,3.81,6,14,886305228,-1
dataset_1,1,73,0.079611,3.80059,0.0663541,3.802,886305253,120,3.802,4,1,886305253,1
dataset_1,1,75,0.0813574,3.85185,0.201912,3.858,886305258,121,3.858,6,3,886305258,3
dataset_1,1,77,0.0833129,3.88028,0.339559,3.896,886305262,123,3.896,4,5,886305262,5
dataset_1,1,78,0.119096,5.50211,-0.871653,5.572,886305265,124,5.572,4,6,886305265,-9
dataset_1,1,79,0.0944472,4.32846,0.531594,4.362,886305267,125,4.362,1,7,886305267,7
dataset_1,1,81,0.0926898,4.181,-0.36588,4.198,886305274,127,4.198,26,10,886305274,-5
dataset_1,1,83,0.0871852,3.8717,-0.202959,3.878,886305279,129,3.878,1,12,886305279,-3
dataset_1,1,85,0.0869988,3.80443,-0.0664239,3.806,886305283,131,3.806,6,14,886305283,-1
dataset_1,1,88,0.0927793,3.79629,0.0662842,3.798,886305308,140,3.798,4,1,886305308,1
dataset_1,1,90,0.0955241,3.85353,0.202017,3.86,886305313,142,3.86,6,3,886305313,3
dataset_1,1,92,0.0968074,3.87797,0.339384,3.894,886305318,143,3.894,4,5,886305318,5
dataset_1,1,93,0.138301,5.50166,-0.871653,5.572,886305320,144,5.572,2,6,886305320,-9
dataset_1,1,94,0.109556,4.3281,0.531594,4.362,886305322,145,4.362,1,7,886305322,7
dataset_1,1,96,0.107284,4.18065,-0.36588,4.198,886305329,147,4.198,21,10,886305329,-5
dataset_1,1,98,0.10018,3.85141,-0.201912,3.858,886305334,149,3.858,1,12,886305334,-3
dataset_1,1,100,0.10012,3.7981,-0.0663191,3.8,886305338,151,3.8,6,14,886305338,-1
dataset_1,1,103,0.10603,3.79594,0.0662842,3.798,886305364,160,3.798,4,1,886305364,1
dataset_1,1,105,0.108751,3.86916,0.202854,3.876,886305368,161,3.876,6,3,886305368,3
dataset_1,1,107,0.110287,3.87562,0.33921,3.892,886305373,163,3.892,4,5,886305373,5
dataset_1,1,108,0.157165,5.4893,-0.869776,5.56,886305375,164,5.56,2,6,886305375,-9
dataset_1,1,111,0.118334,4.05876,-0.355247,4.076,886305385,167,4.076,6,10,886305385,-5
dataset_1,1,113,0.112328,3.80712,-0.199609,3.814,886305389,169,3.814,1,12,886305389,-3
dataset_1,1,115,0.113735,3.80972,-0.0665286,3.812,886305394,171,3.812,6,14,886305394,-1
dataset_1,1,118,0.119879,3.79353,0.0662493,3.796,886305419,181,3.796,4,1,886305419,1
dataset_1,1,120,0.123376,3.88271,0.203587,3.89,886305424,182,3.89,6,3,886305424,3
dataset_1,1,122,0.124619,3.87917,0.339559,3.896,886305428,184,3.896,4,5,886305428,5
dataset_1,1,123,0.177284,5.48868,-0.869776,5.56,886305431,185,5.56,2,6,886305431,-9
dataset_1,1,125,0.133406,4.06428,-0.35577,4.082,886305440,188,4.082,6,10,886305440,-5
dataset_1,1,127,0.126281,3.80668,-0.199609,3.814,886305444,190,3.814,1,12,886305444,-3
dataset_1,1,129,0.127765,3.81128,-0.0665635,3.814,886305449,192,3.814,6,14,886305449,-1
dataset_1,1,132,0.13319,3.79508,0.0662842,3.798,886305474,201,3.798,4,1,886305474,1
dataset_1,1,134,0.136365,3.86629,0.202749,3.874,886305479,202,3.874,6,3,886305479,3
dataset_1,1,136,0.138868,3.89863,0.341302,3.916,886305484,204,3.916,4,5,886305484,5
dataset_1,1,137,0.197501,5.51764,-0.874469,5.59,886305486,205,5.59,2,6,886305486,-9
dataset_1,1,139,0.147447,4.05981,-0.355421,4.078,886305495,208,4.078,9,10,886305495,-5
dataset_1,1,141,0.139568,3.80622,-0.199609,3.814,886305500,210,3.814,1,12,886305500,-3
dataset_1,1,143,0.14166,3.8268,-0.0668427,3.83,886305504,212,3.83,6,14,886305504,-1
dataset_1,1,146,0.146159,3.80461,0.0664588,3.808,886305530,220,3.808,4,1,886305530,1
dataset_1,1,148,0.149185,3.86581,0.202749,3.874,886305534,221,3.874,6,3,886305534,3
dataset_1,1,150,0.151796,3.89814,0.341302,3.916,886305539,223,3.916,4,5,886305539,5
dataset_1,1,151,0.216106,5.52485,-0.87572,5.598,886305541,224,5.598,6,6,886305541,-9
dataset_1,1,153,0.209792,5.31591,-0.65322,5.36,886305546,226,5.36,2,8,886305546,-7
dataset_1,1,154,0.168485,4.25041,-0.372155,4.27,886305550,227,4.27,7,10,886305550,-5
dataset_1,1,156,0.15155,3.78977,-0.198772,3.798,886305555,229,3.798,1,12,886305555,-3
dataset_1,1,158,0.154349,3.8263,-0.0668427,3.83,886305560,231,3.83,6,14,886305560,-1
dataset_1,1,161,0.160024,3.81807,0.0667031,3.822,886305585,240,3.822,4,1,886305585,1
dataset_1,1,163,0.162931,3.87126,0.203064,3.88,886305590,241,3.88,6,3,886305590,3
dataset_1,1,165,0.165402,3.89759,0.341302,3.916,886305594,243,3.916,4,5,886305594,5
dataset_1,1,166,0.235474,5.52604,-0.876033,5.6,886305596,244,5.6,6,6,886305596,-9
dataset_1,1,168,0.227495,5.29531,-0.650782,5.34,886305601,246,5.34,2,8,886305601,-7
dataset_1,1,169,0.204615,4.74345,-0.415384,4.766,886305606,247,4.766,11,10,886305606,-5
dataset_1,1,171,0.166861,3.8371,-0.201284,3.846,886305610,249,3.846,3,12,886305610,-3
dataset_1,1,173,0.167179,3.81376,-0.0666333,3.818,886305615,251,3.818,6,14,886305615,-1
dataset_1,1,176,0.172142,3.80553,0.0664937,3.81,886305640,259,3.81,4,1,886305640,1
dataset_1,1,178,0.176807,3.87864,0.203482,3.888,886305645,261,3.888,6,3,886305645,3
dataset_1,1,180,0.17787,3.88707,0.34043,3.906,886305649,262,3.906,6,5,886305649,5
dataset_1,1,181,0.250173,5.4463,-0.863518,5.52,886305652,263,5.52,2,6,886305652,-9
dataset_1,1,183,0.246705,5.33022,-0.65517,5.376,886305656,265,5.376,2,8,886305656,-7
dataset_1,1,184,0.219789,4.73081,-0.414338,4.754,886305661,266,4.754,11,10,886305661,-5
dataset_1,1,186,0.179957,3.84451,-0.201703,3.854,886305666,268,3.854,3,12,886305666,-3
dataset_1,1,188,0.180673,3.83116,-0.0669474,3.836,886305670,270,3.836,6,14,886305670,-1
dataset_1,1,191,0.185523,3.8069,0.0665286,3.812,886305696,279,3.812,4,1,886305696,1
dataset_1,1,193,0.191422,3.89995,0.204634,3.91,886305700,281,3.91,6,3,886305700,3
dataset_1,1,195,0.19134,3.88443,0.340256,3.904,886305705,282,3.904,4,5,886305705,5
dataset_1,1,198,0.26452,5.31347,-0.65322,5.36,886305712,285,5.36,2,8,886305712,-7
dataset_1,1,199,0.236301,4.73001,-0.414338,4.754,886305716,286,4.754,11,10,886305716,-5
dataset_1,1,201,0.194279,3.86181,-0.202645,3.872,886305721,288,3.872,1,12,886305721,-3
dataset_1,1,203,0.194045,3.8305,-0.0669474,3.836,886305726,290,3.836,4,14,886305726,-1
dataset_1,1,206,0.198914,3.80823,0.0665635,3.814,886305751,299,3.814,4,1,886305751,1
dataset_1,1,208,0.205348,3.90524,0.204948,3.916,886305755,301,3.916,6,3,886305755,3
dataset_1,1,210,0.206262,3.90961,0.342522,3.93,886305760,302,3.93,4,5,886305760,5
dataset_1,1,213,0.282855,5.30855,-0.652732,5.356,886305767,305,5.356,2,8,886305767,-7
dataset_1,1,214,0.253236,4.73712,-0.415036,4.762,886305772,306,4.762,11,10,886305772,-5
dataset_1,1,216,0.206149,3.83119,-0.201075,3.842,886305776,308,3.842,1,12,886305776,-3
dataset_1,1,218,0.207955,3.83979,-0.067122,3.846,886305781,310,3.846,4,14,886305781,-1
dataset_1,1,221,0.212874,3.81949,0.0667729,3.826,886305806,319,3.826,4,1,886305806,1
dataset_1,1,223,0.21965,3.91646,0.205576,3.928,886305811,321,3.928,6,3,886305811,3
dataset_1,1,225,0.221027,3.92876,0.344265,3.95,886305815,322,3.95,4,5,886305815,5
dataset_1,1,227,0.301158,5.30356,-0.652245,5.352,886305822,325,5.352,2,8,886305822,-7
dataset_1,1,228,0.271243,4.76206,-0.417302,4.788,886305827,326,4.788,11,10,886305827,-5
dataset_1,1,230,0.220206,3.84241,-0.201703,3.854,886305831,328,3.854,1,12,886305831,-3
dataset_1,1,232,0.220667,3.82706,-0.0669125,3.834,886305836,330,3.834,4,14,886305836,-1
dataset_1,1,235,0.226442,3.82272,0.0668427,3.83,886305861,339,3.83,4,1,886305861,1
dataset_1,1,237,0.233676,3.92165,0.20589,3.934,886305866,341,3.934,6,3,886305866,3
dataset_1,1,239,0.234978,3.93194,0.344614,3.954,886305871,342,3.954,4,5,886305871,5
dataset_1,1,241,0.319908,5.30644,-0.652732,5.356,886305878,345,5.356,2,8,886305878,-7
dataset_1,1,242,0.301933,4.99377,-0.437696,5.022,886305882,346,5.022,9,10,886305882,-5
dataset_1,1,244,0.235436,3.87153,-0.203273,3.884,886305887,348,3.884,1,12,886305887,-3
dataset_1,1,246,0.233414,3.81629,-0.066738,3.824,886305891,350,3.824,4,14,886305891,-1
dataset_1,1,249,0.240285,3.82989,0.0669823,3.838,886305917,359,3.838,4,1,886305917,1
dataset_1,1,251,0.248747,3.94274,0.207041,3.956,886305921,361,3.956,4,3,886305921,3
dataset_1,1,253,0.247821,3.91718,0.343394,3.94,886305926,362,3.94,4,5,886305926,5
dataset_1,1,255,0.309742,4.85559,-0.597404,4.902,886305933,365,4.902,4,8,886305933,-7
dataset_1,1,256,0.318091,4.9728,-0.435953,5.002,886305937,366,5.002,12,10,886305937,-5
dataset_1,1,258,0.248308,3.86071,-0.202749,3.874,886305942,368,3.874,3,12,886305942,-3
dataset_1,1,260,0.248024,3.8354,-0.067087,3.844,886305947,370,3.844,4,14,886305947,-1
dataset_1,1,263,0.253388,3.82503,0.0669125,3.834,886305972,379,3.834,4,1,886305972,1
dataset_1,1,265,0.263437,3.9558,0.207774,3.97,886305977,381,3.97,4,3,886305977,3
dataset_1,1,267,0.261227,3.91231,0.343045,3.936,886305981,382,3.936,4,5,886305981,5
dataset_1,1,269,0.322024,4.78516,-0.588873,4.832,886305988,385,4.832,6,8,886305988,-7
dataset_1,1,270,0.302184,4.47867,-0.392724,4.506,886305993,386,4.506,7,10,886305993,-5
dataset_1,1,272,0.260837,3.84587,-0.202017,3.86,886305997,388,3.86,3,12,886305997,-3
dataset_1,1,274,0.261683,3.8385,-0.0671569,3.848,886306002,390,3.848,4,14,886306002,-1
dataset_1,1,277,0.266877,3.82612,0.0669474,3.836,886306027,399,3.836,4,1,886306027,1
dataset_1,1,279,0.276685,3.94688,0.207355,3.962,886306032,401,3.962,1,3,886306032,3
dataset_1,1,281,0.275999,3.92728,0.34444,3.952,886306037,402,3.952,4,5,886306037,5
dataset_1,1,283,0.331576,4.68302,-0.576442,4.73,886306043,405,4.73,6,8,886306043,-7
dataset_1,1,284,0.317251,4.46964,-0.392027,4.498,886306048,406,4.498,2,10,886306048,-5
dataset_1,1,286,0.275255,3.85889,-0.202749,3.874,886306053,408,3.874,3,12,886306053,-3
dataset_1,1,288,0.275938,3.84953,-0.0673663,3.86,886306057,410,3.86,4,14,886306057,-1
dataset_1,1,291,0.280584,3.83917,0.0671918,3.85,886306083,418,3.85,4,1,886306083,1
dataset_1,1,293,0.290357,3.95391,0.207774,3.97,886306087,420,3.97,4,3,886306087,3
dataset_1,1,295,0.29063,3.9482,0.346357,3.974,886306092,421,3.974,3,5,886306092,5
dataset_1,1,297,0.343141,4.62844,-0.569861,4.676,886306099,424,4.676,6,8,886306099,-7
dataset_1,1,298,0.331776,4.46459,-0.391678,4.494,886306103,425,4.494,7,10,886306103,-5
dataset_1,1,300,0.288347,3.86194,-0.202959,3.878,886306108,427,3.878,3,12,886306108,-3
dataset_1,1,302,0.287805,3.83663,-0.0671569,3.848,886306113,429,3.848,4,14,886306113,-1
dataset_1,1,305,0.294594,3.84615,0.0673314,3.858,886306138,438,3.858,4,1,886306138,1
dataset_1,1,307,0.311206,4.04448,0.212589,4.062,886306143,440,4.062,7,3,886306143,3
dataset_1,1,309,0.30441,3.94716,0.346357,3.974,886306147,441,3.974,1,5,886306147,5
dataset_1,1,311,0.358065,4.61138,-0.567911,4.66,886306154,444,4.66,6,8,886306154,-7
dataset_1,1,312,0.347049,4.45943,-0.391329,4.49,886306159,445,4.49,7,10,886306159,-5
dataset_1,1,314,0.302449,3.86887,-0.203378,3.886,886306163,447,3.886,3,12,886306163,-3
dataset_1,1,316,0.301508,3.83959,-0.0672267,3.852,886306168,449,3.852,4,14,886306168,-1
dataset_1,1,319,0.307858,3.8431,0.0672965,3.856,886306193,458,3.856,4,1,886306193,1
dataset_1,1,321,0.33269,4.13494,0.217404,4.154,886306198,460,4.154,22,3,886306198,3
dataset_1,1,323,0.317546,3.93813,0.34566,3.966,886306202,461,3.966,1,5,886306202,5
dataset_1,1,325,0.375284,4.62396,-0.569617,4.674,886306209,464,4.674,4,8,886306209,-7
dataset_1,1,326,0.360998,4.43833,-0.389586,4.47,886306214,465,4.47,5,10,886306214,-5
dataset_1,1,328,0.316765,3.87774,-0.203901,3.896,886306219,467,3.896,3,12,886306219,-3
dataset_1,1,330,0.315236,3.8425,-0.0672965,3.856,886306223,469,3.856,4,14,886306223,-1
dataset_1,1,333,0.321605,3.84599,0.0673663,3.86,886306249,478,3.86,4,1,886306249,1
dataset_1,1,335,0.347121,4.13376,0.217404,4.154,886306253,480,4.154,17,3,886306253,3
dataset_1,1,337,0.333295,3.96082,0.347751,3.99,886306258,481,3.99,3,5,886306258,5
dataset_1,1,339,0.390585,4.61273,-0.568399,4.664,886306265,484,4.664,6,8,886306265,-7
dataset_1,1,340,0.372951,4.39536,-0.385926,4.428,886306269,485,4.428,2,10,886306269,-5
dataset_1,1,342,0.328603,3.85671,-0.202854,3.876,886306274,487,3.876,3,12,886306274,-3
dataset_1,1,344,0.330863,3.86728,-0.0677502,3.882,886306278,489,3.882,4,14,886306278,-1
dataset_1,1,347,0.335722,3.85281,0.0675059,3.868,886306304,498,3.868,4,1,886306304,1
dataset_1,1,349,0.360853,4.12456,0.216985,4.146,886306308,500,4.146,12,3,886306308,3
dataset_1,1,351,0.346597,3.95368,0.347228,3.984,886306313,501,3.984,1,5,886306313,5
dataset_1,1,353,0.405638,4.59947,-0.566936,4.652,886306320,504,4.652,6,8,886306320,-7
dataset_1,1,354,0.384959,4.35632,-0.382614,4.39,886306325,505,4.39,2,10,886306325,-5
dataset_1,1,356,0.343475,3.87146,-0.203692,3.892,886306329,507,3.892,5,12,886306329,-3
dataset_1,1,358,0.34507,3.87407,-0.0678899,3.89,886306334,509,3.89,4,14,886306334,-1
dataset_1,1,361,0.349891,3.85958,0.0676455,3.876,886306359,518,3.876,4,1,886306359,1
dataset_1,1,363,0.374524,4.11532,0.216566,4.138,886306364,520,4.138,8,3,886306364,3
dataset_1,1,365,0.361301,3.96236,0.3481,3.994,886306368,521,3.994,1,5,886306368,5
dataset_1,1,367,0.421328,4.59407,-0.566449,4.648,886306375,524,4.648,6,8,886306375,-7
dataset_1,1,368,0.401257,4.36685,-0.38366,4.402,886306380,525,4.402,7,10,886306380,-5
dataset_1,1,370,0.357171,3.87223,-0.203796,3.894,886306384,527,3.894,5,12,886306384,-3
dataset_1,1,372,0.358407,3.87085,-0.067855,3.888,886306389,529,3.888,4,14,886306389,-1
dataset_1,1,375,0.364486,3.87028,0.067855,3.888,886306414,538,3.888,4,1,886306414,1
dataset_1,1,377,0.387418,4.1061,0.216147,4.13,886306419,539,4.13,15,3,886306419,3
dataset_1,1,379,0.37513,3.96108,0.3481,3.994,886306424,541,3.994,1,5,886306424,5
dataset_1,1,381,0.437738,4.59653,-0.566936,4.652,886306430,544,4.652,6,8,886306430,-7
dataset_1,1,382,0.418012,4.38129,-0.385054,4.418,886306435,545,4.418,7,10,886306435,-5
dataset_1,1,384,0.371827,3.88288,-0.204424,3.906,886306440,547,3.906,7,12,886306440,-3
dataset_1,1,386,0.371916,3.86958,-0.067855,3.888,886306444,549,3.888,4,14,886306444,-1
dataset_1,1,389,0.379161,3.88093,0.0680644,3.9,886306470,558,3.9,4,1,886306470,1
dataset_1,1,391,0.403634,4.11658,0.216776,4.142,886306474,560,4.142,57,3,886306474,3
dataset_1,1,393,0.390707,3.97759,0.349669,4.012,886306479,561,4.012,1,5,886306479,5
dataset_1,1,395,0.455341,4.61078,-0.568886,4.668,886306486,564,4.668,6,8,886306486,-7
dataset_1,1,396,0.429772,4.34412,-0.381916,4.382,886306490,565,4.382,5,10,886306490,-5
dataset_1,1,398,0.386168,3.88951,-0.204843,3.914,886306495,567,3.914,7,12,886306495,-3
dataset_1,1,400,0.387007,3.88417,-0.0681342,3.904,886306500,569,3.904,4,14,886306500,-1
dataset_1,1,403,0.392303,3.8756,0.0679946,3.896,886306525,578,3.896,4,1,886306525,1
dataset_1,1,405,0.419097,4.1331,0.217718,4.16,886306530,579,4.16,10,3,886306530,3
dataset_1,1,407,0.406808,3.99801,0.351586,4.034,886306534,581,4.034,1,5,886306534,5
dataset_1,1,409,0.471433,4.60916,-0.568886,4.668,886306541,584,4.668,6,8,886306541,-7
dataset_1,1,410,0.449401,4.3862,-0.385751,4.426,886306546,585,4.426,7,10,886306546,-5
dataset_1,1,412,0.399539,3.88615,-0.204738,3.912,886306550,587,3.912,10,12,886306550,-3
dataset_1,1,414,0.400153,3.87882,-0.0680644,3.9,886306555,589,3.9,4,14,886306555,-1
dataset_1,1,417,0.409162,3.90603,0.0685531,3.928,886306580,598,3.928,4,1,886306580,1
dataset_1,1,419,0.432688,4.12367,0.217299,4.152,886306585,599,4.152,7,3,886306585,3
dataset_1,1,421,0.422847,4.01638,0.353329,4.054,886306589,601,4.054,1,5,886306589,5
dataset_1,1,423,0.488563,4.61736,-0.570105,4.678,886306596,604,4.678,6,8,886306596,-7
dataset_1,1,424,0.470379,4.4381,-0.390458,4.48,886306601,605,4.48,10,10,886306601,-5
dataset_1,1,426,0.413101,3.88474,-0.204738,3.912,886306606,607,3.912,10,12,886306606,-3
dataset_1,1,428,0.414963,3.88933,-0.0682738,3.912,886306610,609,3.912,4,14,886306610,-1
dataset_1,1,431,0.421683,3.90068,0.0684832,3.924,886306635,617,3.924,3,1,886306635,1
dataset_1,1,433,0.44428,4.09632,0.215938,4.126,886306640,619,4.126,7,3,886306640,3
dataset_1,1,436,0.501072,4.59006,-0.566936,4.652,886306652,623,4.652,4,8,886306652,-7
dataset_1,1,437,0.487042,4.45434,-0.392027,4.498,886306656,624,4.498,10,10,886306656,-5
dataset_1,1,439,0.427288,3.89526,-0.205366,3.924,886306661,626,3.924,12,12,886306661,-3
dataset_1,1,441,0.429608,3.90383,-0.0685531,3.928,886306665,628,3.928,4,14,886306665,-1
dataset_1,1,444,0.439733,3.93893,0.0691813,3.964,886306691,637,3.964,4,1,886306691,1
dataset_1,1,446,0.457639,4.09284,0.215833,4.124,886306695,638,4.124,5,3,886306695,3
dataset_1,1,449,0.521092,4.62379,-0.571323,4.688,886306707,643,4.688,2,8,886306707,-7
dataset_1,1,450,0.50661,4.48825,-0.395164,4.534,886306712,644,4.534,7,10,886306712,-5
dataset_1,1,452,0.443579,3.91756,-0.206622,3.948,886306716,646,3.948,12,12,886306716,-3
dataset_1,1,454,0.442104,3.89238,-0.0683785,3.918,886306721,648,3.918,4,14,886306721,-1
dataset_1,1,457,0.451192,3.9175,0.0688323,3.944,886306746,657,3.944,4,1,886306746,1
dataset_1,1,461,0.617447,5.31207,-0.656632,5.388,886306762,663,5.388,2,8,886306762,-7
dataset_1,1,462,0.52573,4.51614,-0.397779,4.564,886306767,664,4.564,5,10,886306767,-5
dataset_1,1,464,0.458178,3.92392,-0.207041,3.956,886306771,666,3.956,10,12,886306771,-3
dataset_1,1,466,0.457782,3.90868,-0.0686927,3.936,886306776,668,3.936,3,14,886306776,-1
dataset_1,1,469,0.467221,3.93576,0.0691813,3.964,886306801,677,3.964,3,1,886306801,1
dataset_1,1,474,0.546,4.55186,-0.401091,4.602,886306822,684,4.602,2,10,886306822,-5
dataset_1,1,476,0.471156,3.91635,-0.206727,3.95,886306827,686,3.95,7,12,886306827,-3
dataset_1,1,478,0.475974,3.94478,-0.0693559,3.974,886306831,688,3.974,1,14,886306831,-1
dataset_1,1,481,0.482729,3.96008,0.0696351,3.99,886306857,695,3.99,1,1,886306857,1
dataset_1,1,488,0.490311,3.97035,-0.209658,4.006,886306882,704,4.006,1,12,886306882,-3
dataset_1,1,490,0.495738,4.0028,-0.070403,4.034,886306887,706,4.034,1,14,886306887,-1
dataset_1,1,493,0.506505,4.03774,0.0710313,4.07,886306912,715,4.07,1,1,886306912,1
dataset_1,1,20290,-1.06468,3.84173,-0.208925,3.992,886400608,34451,3.992,1,12,886400608,-3
dataset_1,1,20292,-1.07157,3.87184,-0.0701238,4.018,886400613,34453,4.018,1,14,886400613,-1
dataset_1,1,20295,-1.05421,3.83514,0.0694257,3.978,886400638,34463,3.978,1,1,886400638,1
dataset_1,1,20302,-1.04428,3.82248,-0.207669,3.968,886400664,34472,3.968,3,12,886400664,-3
dataset_1,1,20304,-1.03053,3.77735,-0.0683436,3.916,886400668,34474,3.916,3,14,886400668,-1
dataset_1,1,20307,-1.02721,3.78862,0.0685181,3.926,886400694,34483,3.926,1,1,886400694,1
dataset_1,1,20311,-1.21293,4.49219,-0.571323,4.688,886400710,34489,4.688,6,8,886400710,-7
dataset_1,1,20312,-1.17975,4.37234,-0.39621,4.546,886400714,34490,4.546,7,10,886400714,-5
dataset_1,1,20314,-1.02781,3.81453,-0.207041,3.956,886400719,34492,3.956,5,12,886400719,-3
dataset_1,1,20316,-1.01526,3.7732,-0.068204,3.908,886400724,34494,3.908,4,14,886400724,-1
dataset_1,1,20319,-1.00689,3.76303,0.0679946,3.896,886400749,34502,3.896,3,1,886400749,1
dataset_1,1,20323,-1.19905,4.50002,-0.571811,4.692,886400765,34508,4.692,6,8,886400765,-7
dataset_1,1,20324,-1.15806,4.34927,-0.39377,4.518,886400770,34509,4.518,7,10,886400770,-5
dataset_1,1,20326,-1.01618,3.82178,-0.20725,3.96,886400774,34511,3.96,3,12,886400774,-3
dataset_1,1,20328,-1.00428,3.78235,-0.0683087,3.914,886400779,34513,3.914,8,14,886400779,-1
dataset_1,1,20331,-0.99171,3.75878,0.067855,3.888,886400804,34522,3.888,3,1,886400804,1
dataset_1,1,20333,-1.05502,4.00158,0.21688,4.144,886400809,34523,4.144,5,3,886400809,3
dataset_1,1,20336,-1.1803,4.49266,-0.570349,4.68,886400820,34528,4.68,6,8,886400820,-7
dataset_1,1,20337,-1.1449,4.36099,-0.394467,4.526,886400825,34529,4.526,7,10,886400825,-5
dataset_1,1,20339,-0.992707,3.78667,-0.205157,3.92,886400830,34531,3.92,3,12,886400830,-3
dataset_1,1,20341,-0.98753,3.77229,-0.0680644,3.9,886400834,34533,3.9,14,14,886400834,-1
dataset_1,1,20344,-0.977225,3.75431,0.0677153,3.88,886400859,34541,3.88,3,1,886400859,1
dataset_1,1,20346,-1.04507,4.0207,0.217718,4.16,886400864,34543,4.16,19,3,886400864,3
dataset_1,1,20348,-1.02679,3.95323,0.357339,4.1,886400869,34544,4.1,1,5,886400869,5
dataset_1,1,20350,-1.16341,4.48886,-0.569374,4.672,886400876,34547,4.672,6,8,886400876,-7
dataset_1,1,20351,-1.13143,4.36863,-0.394816,4.53,886400880,34548,4.53,10,10,886400880,-5
dataset_1,1,20353,-0.979144,3.78607,-0.204948,3.916,886400885,34550,3.916,3,12,886400885,-3
dataset_1,1,20355,-0.972515,3.76586,-0.0678899,3.89,886400889,34552,3.89,14,14,886400889,-1
dataset_1,1,20358,-0.961132,3.74608,0.0675059,3.868,886400915,34561,3.868,4,1,886400915,1
dataset_1,1,20360,-1.02528,3.99899,0.216357,4.134,886400919,34562,4.134,19,3,886400919,3
dataset_1,1,20362,-1.01002,3.94521,0.356293,4.088,886400924,34564,4.088,1,5,886400924,5
dataset_1,1,20364,-1.1438,4.47751,-0.567424,4.656,886400931,34567,4.656,6,8,886400931,-7
dataset_1,1,20365,-1.11519,4.36869,-0.394467,4.526,886400936,34568,4.526,10,10,886400936,-5
dataset_1,1,20367,-0.963456,3.77979,-0.204424,3.906,886400940,34570,3.906,3,12,886400940,-3
